# MIDI File Information
Filename,Beethoven__Moonlight_Sonata_3rd_mvt.mid
Duration (seconds),521.82
Tempo Adjustment Factor,1.00
Resolution (ticks/beat),570

# Tempo Changes
Time (seconds),Tempo (BPM)
2044,255.6304,255.9705,0.3401,42,F#2,64,64,0
2045,255.7841,256.0897,0.3056,66,F#4,63,63,0
2046,255.8566,256.1674,0.3108,45,A2,62,62,0
2047,256.0465,256.3089,0.2624,42,F#2,61,61,0
2048,256.1466,256.5627,0.4161,66,F#4,60,60,0
2049,256.2554,256.3763,0.1209,38,D2,65,65,0
2050,256.5023,256.7354,0.2331,38,D2,63,63,0
2051,256.6387,256.9512,0.3125,66,F#4,62,62,0
2052,256.6836,256.8528,0.1692,42,F#2,62,62,0
2053,256.8994,257.0099,0.1105,38,D2,60,60,0
2054,257.0150,257.4534,0.4384,66,F#4,59,59,0
2055,257.1238,258.0367,0.9130,36,C2,70,70,0
2056,257.5069,257.8538,0.3469,66,F#4,63,63,0
2057,257.8987,258.2991,0.4004,66,F#4,60,60,0
2058,258.1662,258.4406,0.2744,36,C2,58,58,0
2059,258.3112,258.6270,0.3158,39,D#2,56,56,0
2060,258.3543,258.4561,0.1018,66,F#4,56,56,0
2061,258.5286,258.7202,0.1916,36,C2,55,55,0
2062,258.6235,259.1637,0.5402,64,E4,54,54,0
2063,258.7547,258.8738,0.1191,37,C#2,66,66,0
2064,259.0498,259.3329,0.2830,37,C#2,63,63,0
2065,259.2362,259.5279,0.2917,40,E2,61,61,0
2066,259.2379,259.6211,0.3831,64,E4,61,61,0
2067,259.4589,259.6280,0.1691,37,C#2,60,60,0
2068,259.6332,259.7695,0.1363,33,A1,66,66,0
2069,259.6936,260.0284,0.3348,64,E4,65,65,0
2070,259.9058,260.0267,0.1208,33,A1,63,63,0
2071,260.0560,260.3321,0.2761,37,C#2,62,62,0
2072,260.0991,260.2372,0.1381,64,E4,62,62,0
2073,260.2562,260.5272,0.2710,33,A1,60,60,0
2074,260.3597,260.8723,0.5126,63,D#4,61,61,0
2075,260.4374,260.6221,0.1847,30,F#1,70,70,0
2076,260.7291,260.8292,0.1001,30,F#1,63,63,0
2077,260.8930,261.1968,0.3038,33,A1,62,62,0
2078,260.9379,261.2934,0.3555,63,D#4,61,61,0
2079,261.1191,261.2486,0.1294,30,F#1,60,60,0
2080,261.3228,261.4211,0.0984,31,G1,73,73,0
2081,261.3676,261.7301,0.3624,63,D#4,65,65,0
2082,261.5558,261.6559,0.1001,31,G1,63,63,0
2083,261.7473,261.8889,0.1415,34,A#1,62,62,0
2084,261.7957,262.0666,0.2710,63,D#4,61,61,0
2085,261.9424,262.0407,0.0984,31,G1,61,61,0
2086,262.1357,262.3100,0.1743,63,D#4,65,65,0
2087,262.1512,262.3566,0.2054,32,G#1,65,65,0
2088,262.3065,262.3945,0.0880,44,G#2,43,43,0
2089,262.4705,262.5740,0.1036,32,G#1,39,39,0
2090,262.5688,262.6569,0.0880,44,G#2,40,40,0
2091,262.7138,262.8122,0.0984,32,G#1,39,39,0
2092,262.8139,262.9123,0.0984,44,G#2,39,39,0
2093,262.9503,263.0400,0.0897,32,G#1,37,37,0
2094,263.0417,263.1194,0.0777,44,G#2,37,37,0
2095,263.1539,263.2522,0.0983,32,G#1,36,36,0
2096,263.2608,263.3488,0.0880,44,G#2,35,35,0
2097,263.3747,263.4644,0.0897,32,G#1,34,34,0
2098,263.4834,263.5835,0.1001,44,G#2,33,33,0
2099,263.5800,263.6766,0.0966,32,G#1,33,33,0
2100,263.6973,263.7974,0.1001,44,G#2,33,33,0
2101,263.8112,263.9009,0.0897,32,G#1,33,33,0
2102,263.9112,264.0113,0.1001,44,G#2,33,33,0
2103,263.9751,264.1735,0.1984,32,G#1,34,34,0
2104,264.0544,264.6410,0.5866,66,F#4,43,43,0
2105,264.0648,264.4564,0.3916,57,A3,44,44,0
2106,264.0751,264.7652,0.6901,61,C#4,44,44,0
2107,264.1579,264.2476,0.0897,44,G#2,33,33,0
2108,264.2959,264.4046,0.1087,32,G#1,33,33,0
2109,264.4064,264.5064,0.1001,44,G#2,33,33,0
2110,264.5633,264.6720,0.1087,32,G#1,33,33,0
2111,264.7065,264.7635,0.0569,44,G#2,37,37,0
2112,264.7600,264.9222,0.1622,66,F#4,43,43,0
2113,264.8238,264.9032,0.0794,32,G#1,33,33,0
2114,264.8946,264.9722,0.0776,44,G#2,35,35,0
2115,264.9670,265.3517,0.3847,56,G#3,43,43,0
2116,264.9757,265.5588,0.5831,59,B3,44,44,0
2117,264.9843,265.3604,0.3761,64,E4,45,45,0
2118,265.0291,265.1603,0.1311,32,G#1,40,40,0
2119,265.1395,265.2396,0.1001,44,G#2,33,33,0
2120,265.2845,265.3949,0.1104,32,G#1,35,35,0
2121,265.3552,265.4639,0.1087,44,G#2,35,35,0
2122,265.3966,265.6502,0.2536,66,F#4,40,40,0
2123,265.5312,265.6416,0.1104,32,G#1,33,33,0
2124,265.5812,265.7503,0.1691,64,E4,38,38,0
2125,265.6105,265.7296,0.1190,44,G#2,42,42,0
2126,265.7865,265.9176,0.1311,32,G#1,35,35,0
2127,265.8244,265.9659,0.1415,44,G#2,40,40,0
2128,265.8469,266.3972,0.5503,57,A3,42,42,0
2129,265.8589,266.1608,0.3019,54,F#3,42,42,0
2130,265.8693,266.2195,0.3502,63,D#4,42,42,0
2131,266.0315,266.1298,0.0983,32,G#1,33,33,0
2132,266.1522,266.2299,0.0776,44,G#2,34,34,0
2133,266.2230,266.3748,0.1518,32,G#1,41,41,0
2134,266.2833,266.5594,0.2760,64,E4,46,46,0
2135,266.4006,266.7302,0.3295,63,D#4,47,47,0
2136,266.5231,266.6387,0.1156,32,G#1,33,33,0
2137,266.5904,266.7474,0.1570,44,G#2,34,34,0
2138,266.6715,267.1200,0.4485,56,G#3,42,42,0
2139,266.6715,267.2839,0.6124,52,E3,42,42,0
2140,266.7025,267.0993,0.3968,61,C#4,41,41,0
2141,266.7612,266.8578,0.0966,32,G#1,33,33,0
2142,266.8975,267.0062,0.1087,44,G#2,34,34,0
2143,266.9786,267.1287,0.1501,32,G#1,39,39,0
2144,267.0528,267.3167,0.2640,63,D#4,47,47,0
2145,267.2373,267.4185,0.1811,61,C#4,37,37,0
2146,267.2563,267.3650,0.1087,32,G#1,33,33,0
2147,267.3874,267.4858,0.0983,44,G#2,37,37,0
2148,267.4409,268.0637,0.6228,51,D#3,43,43,0
2149,267.4530,267.9533,0.5003,54,F#3,44,44,0
2150,267.4737,268.2880,0.8143,60,C4,45,45,0
2151,267.5617,267.6617,0.1001,32,G#1,33,33,0
2152,267.6238,267.7031,0.0794,44,G#2,33,33,0
2153,267.7376,267.8481,0.1104,32,G#1,34,34,0
2154,267.8601,267.9498,0.0897,44,G#2,34,34,0
2155,267.9740,268.0810,0.1070,32,G#1,33,33,0
2156,268.0930,268.1914,0.0983,44,G#2,33,33,0
2157,268.2172,268.3259,0.1087,32,G#1,33,33,0
2158,268.2379,268.9211,0.6832,52,E3,34,34,0
2159,268.2483,268.3984,0.1501,49,C#3,35,35,0
2160,268.2673,268.4156,0.1484,44,G#2,37,37,0
2161,268.3518,268.8573,0.5055,61,C#4,44,44,0
2162,268.4570,268.5761,0.1190,32,G#1,33,33,0
2163,268.5381,268.6485,0.1104,44,G#2,34,34,0
2164,268.6537,268.7520,0.0983,32,G#1,35,35,0
2165,268.7762,268.8659,0.0897,44,G#2,34,34,0
2166,268.8935,269.0367,0.1432,32,G#1,33,33,0
2167,268.9798,269.1143,0.1346,48,C3,33,33,0
2168,268.9884,269.1005,0.1121,44,G#2,33,33,0
2169,269.0108,269.1713,0.1604,56,G#3,33,33,0
2170,269.1230,269.2661,0.1432,32,G#1,38,38,0
2171,269.1350,269.5145,0.3795,63,D#4,39,39,0
2172,269.2575,269.3576,0.1000,44,G#2,33,33,0
2173,269.4024,269.5128,0.1104,32,G#1,34,34,0
2174,269.5455,269.6438,0.0983,44,G#2,35,35,0
2175,269.6680,269.7887,0.1207,32,G#1,35,35,0
2176,269.8007,269.9094,0.1086,44,G#2,34,34,0
2177,269.9422,270.0698,0.1276,32,G#1,33,33,0
2178,270.0818,270.1905,0.1086,44,G#2,33,33,0
2179,270.1939,270.3026,0.1086,32,G#1,33,33,0
2180,270.3371,270.4354,0.0983,44,G#2,34,34,0
2181,270.4681,270.5975,0.1293,32,G#1,35,35,0
2182,270.6147,270.7130,0.0983,44,G#2,36,36,0
2183,270.7475,270.8458,0.0983,32,G#1,36,36,0
2184,270.8613,270.9717,0.1104,44,G#2,35,35,0
2185,271.0079,271.1182,0.1104,32,G#1,34,34,0
2186,271.1234,271.2321,0.1086,44,G#2,33,33,0
2187,271.2476,271.3562,0.1086,32,G#1,33,33,0
2188,271.4114,271.5097,0.0983,44,G#2,33,33,0
2189,271.5045,271.6252,0.1207,32,G#1,34,34,0
2190,271.6597,271.7580,0.0983,44,G#2,35,35,0
2191,271.7908,271.8994,0.1086,32,G#1,36,36,0
2192,271.9046,272.0219,0.1173,44,G#2,35,35,0
2193,272.0667,272.1564,0.0897,32,G#1,34,34,0
2194,272.1909,272.2892,0.0983,44,G#2,33,33,0
2195,272.2823,272.4013,0.1190,32,G#1,33,33,0
2196,272.4254,272.5030,0.0776,44,G#2,33,33,0
2197,272.5116,272.5910,0.0793,66,F#4,33,33,0
2198,272.5461,272.6668,0.1207,32,G#1,33,33,0
2199,272.6841,272.7962,0.1121,66,F#4,34,34,0
2200,272.6892,272.7927,0.1035,44,G#2,34,34,0
2201,272.8272,272.9358,0.1086,32,G#1,35,35,0
2202,272.9410,273.0290,0.0879,44,G#2,35,35,0
2203,273.0428,273.1824,0.1397,32,G#1,35,35,0
2204,273.1186,273.2273,0.1086,66,F#4,34,34,0
2205,273.1652,273.3135,0.1483,44,G#2,34,34,0
2206,273.3256,273.4549,0.1293,32,G#1,33,33,0
2207,273.3290,273.4170,0.0879,64,E4,33,33,0
2208,273.4860,273.5808,0.0948,44,G#2,33,33,0
2209,273.5360,273.6343,0.0983,64,E4,33,33,0
2210,273.5636,273.6894,0.1259,32,G#1,33,33,0
2211,273.7153,273.8136,0.0983,44,G#2,33,33,0
2212,273.7291,273.8498,0.1207,66,F#4,33,33,0
2213,273.8171,273.9360,0.1190,32,G#1,34,34,0
2214,273.9222,274.0205,0.0983,64,E4,35,35,0
2215,273.9481,274.0481,0.1000,44,G#2,35,35,0
2216,274.0826,274.1913,0.1086,32,G#1,36,36,0
2217,274.1275,274.6276,0.5001,66,F#4,36,36,0
2218,274.1275,274.6362,0.5087,63,D#4,36,36,0
2219,274.1861,274.2947,0.1086,44,G#2,36,36,0
2220,274.3085,274.4275,0.1190,32,G#1,35,35,0
2221,274.4310,274.5500,0.1190,44,G#2,34,34,0
2222,274.5638,274.6724,0.1086,32,G#1,33,33,0
2223,274.6345,274.7431,0.1086,44,G#2,33,33,0
2224,274.7655,274.8759,0.1104,32,G#1,34,34,0
2225,274.8414,274.9793,0.1380,44,G#2,37,37,0
2226,274.8655,275.4501,0.5846,61,C#4,40,40,0
2227,274.8742,275.4398,0.5656,64,E4,41,41,0
2228,274.9725,275.1035,0.1311,32,G#1,33,33,0
2229,275.1070,275.1966,0.0897,44,G#2,34,34,0
2230,275.2122,275.3225,0.1104,32,G#1,33,33,0
2231,275.3053,275.4156,0.1104,44,G#2,33,33,0
2232,275.4087,275.5208,0.1121,32,G#1,33,33,0
2233,275.5363,275.6467,0.1103,44,G#2,33,33,0
2234,275.6639,275.7794,0.1155,32,G#1,35,35,0
2235,275.7260,276.7361,1.0101,66,F#4,42,42,0
2236,275.7363,275.8501,0.1138,60,C4,43,43,0
2237,275.7984,275.9190,0.1207,44,G#2,36,36,0
2238,275.9328,276.0518,0.1189,32,G#1,34,34,0
2239,276.0742,276.1828,0.1086,44,G#2,34,34,0
2240,276.1759,276.3172,0.1414,32,G#1,33,33,0
2241,276.3069,276.4069,0.1000,44,G#2,33,33,0
2242,276.4310,276.5292,0.0983,32,G#1,33,33,0
2243,276.5327,276.6309,0.0983,44,G#2,33,33,0
2244,276.6654,276.7723,0.1069,32,G#1,33,33,0
2245,276.7757,276.8843,0.1086,44,G#2,33,33,0
2246,276.9085,277.0050,0.0965,32,G#1,33,33,0
2247,276.9843,277.3515,0.3672,61,C#4,34,34,0
2248,277.0050,277.3308,0.3258,64,E4,34,34,0
2249,277.0222,277.1205,0.0983,44,G#2,34,34,0
2250,277.1464,277.2550,0.1086,32,G#1,35,35,0
2251,277.2584,277.3584,0.1000,44,G#2,36,36,0
2252,277.4032,277.5135,0.1103,32,G#1,40,40,0
2253,277.4584,277.8066,0.3482,63,D#4,46,46,0
2254,277.4808,277.8083,0.3275,66,F#4,47,47,0
2255,277.5187,277.6170,0.0983,44,G#2,38,38,0
2256,277.6118,277.7221,0.1103,32,G#1,33,33,0
2257,277.7238,277.8255,0.1017,44,G#2,34,34,0
2258,277.8600,277.9703,0.1103,32,G#1,37,37,0
2259,277.9462,278.0979,0.1517,66,F#4,43,43,0
2260,277.9669,278.1272,0.1603,63,D#4,38,38,0
2261,277.9841,278.0841,0.1000,44,G#2,34,34,0
2262,278.0858,278.1944,0.1086,32,G#1,34,34,0
2263,278.1772,278.2858,0.1086,44,G#2,34,34,0
2264,278.3409,278.4495,0.1086,32,G#1,42,42,0
2265,278.3737,278.7064,0.3327,64,E4,43,43,0
2266,278.3858,278.7167,0.3310,61,C#4,40,40,0
2267,278.4306,278.5409,0.1103,44,G#2,33,33,0
2268,278.5443,278.6633,0.1189,32,G#1,34,34,0
2269,278.6667,278.7771,0.1103,44,G#2,35,35,0
2270,278.7478,278.9718,0.2241,32,G#1,36,36,0
2271,278.8339,279.0856,0.2517,61,C#4,44,44,0
2272,278.8426,279.0856,0.2431,64,E4,44,44,0
2273,278.8926,279.0012,0.1086,44,G#2,41,41,0
2274,279.0253,279.1666,0.1414,32,G#1,34,34,0
2275,279.1511,279.2511,0.1000,44,G#2,39,39,0
2276,279.1856,279.2839,0.0983,60,C4,43,43,0
2277,279.2063,280.2095,1.0032,66,F#4,43,43,0
2278,279.2959,279.4476,0.1517,32,G#1,33,33,0
2279,279.4390,279.5493,0.1103,44,G#2,34,34,0
2280,279.6165,279.7062,0.0896,32,G#1,33,33,0
2281,279.7286,279.8062,0.0776,44,G#2,33,33,0
2282,279.8406,279.9406,0.1000,32,G#1,33,33,0
2283,279.9596,280.0458,0.0862,44,G#2,34,34,0
2284,280.0699,280.1785,0.1086,32,G#1,35,35,0
2285,280.1975,280.3061,0.1086,44,G#2,35,35,0
2286,280.3302,280.4267,0.0965,32,G#1,34,34,0
2287,280.4698,280.5681,0.0983,44,G#2,36,36,0
2288,280.5215,280.8146,0.2930,64,E4,42,42,0
2289,280.5336,280.7232,0.1896,61,C#4,42,42,0
2290,280.6043,280.7232,0.1189,32,G#1,33,33,0
2291,280.7249,280.8232,0.0983,44,G#2,33,33,0
2292,280.8387,280.9783,0.1396,32,G#1,33,33,0
2293,280.9404,281.1093,0.1689,44,G#2,33,33,0
2294,280.9835,281.2972,0.3137,66,F#4,38,38,0
2295,281.0042,281.3058,0.3017,63,D#4,40,40,0
2296,281.1231,281.2421,0.1189,32,G#1,33,33,0
2297,281.2783,281.3886,0.1103,44,G#2,33,33,0
2298,281.4231,281.5351,0.1120,32,G#1,33,33,0
2299,281.4782,281.8436,0.3654,66,F#4,38,38,0
2300,281.4989,281.7695,0.2706,63,D#4,41,41,0
2301,281.5989,281.7092,0.1103,44,G#2,33,33,0
2302,281.6609,281.7712,0.1103,32,G#1,33,33,0
2303,281.7954,281.9039,0.1086,44,G#2,33,33,0
2304,281.8901,282.0745,0.1844,32,G#1,33,33,0
2305,281.9815,282.2709,0.2895,64,E4,41,41,0
2306,281.9832,282.2503,0.2671,61,C#4,41,41,0
2307,282.1176,282.2399,0.1223,44,G#2,33,33,0
2308,282.2365,282.3502,0.1137,32,G#1,33,33,0
2309,282.3554,282.4777,0.1223,44,G#2,33,33,0
2310,282.4605,282.7534,0.2929,64,E4,41,41,0
2311,282.4708,282.7034,0.2326,61,C#4,41,41,0
2312,282.5449,282.6035,0.0586,32,G#1,35,35,0
2313,282.6362,282.7241,0.0879,44,G#2,33,33,0
2314,282.7603,282.8585,0.0982,32,G#1,33,33,0
2315,282.8809,282.9688,0.0879,44,G#2,33,33,0
2316,282.9326,283.1739,0.2412,32,G#1,33,33,0
2317,283.0136,283.1532,0.1396,60,C4,39,39,0
2318,283.0239,283.3031,0.2791,66,F#4,40,40,0
2319,283.1859,283.3031,0.1172,44,G#2,33,33,0
2320,283.3186,283.4271,0.1086,32,G#1,33,33,0
2321,283.4306,283.5495,0.1189,44,G#2,33,33,0
2322,283.5030,283.7907,0.2878,66,F#4,38,38,0
2323,283.5357,283.6873,0.1516,60,C4,40,40,0
2324,283.5995,283.7304,0.1310,32,G#1,33,33,0
2325,283.7201,283.8304,0.1103,44,G#2,33,33,0
2326,283.8872,284.1009,0.2137,33,A1,34,34,0
2327,283.9992,284.3145,0.3153,61,C#4,35,35,0
2328,283.9992,284.3766,0.3774,64,E4,35,35,0
2329,284.1026,284.2232,0.1206,45,A2,36,36,0
2330,284.2784,284.4093,0.1310,33,A1,35,35,0
2331,284.4438,284.5523,0.1086,45,A2,33,33,0
2332,284.4955,284.6764,0.1809,33,A1,33,33,0
2333,284.5747,285.0503,0.4756,64,E4,33,33,0
2334,284.5765,284.9590,0.3825,61,C#4,33,33,0
2335,284.7298,284.8384,0.1086,45,A2,33,33,0
2336,284.8332,285.0848,0.2516,33,A1,33,33,0
2337,285.0451,285.1640,0.1189,45,A2,33,33,0
2338,285.4018,286.0221,0.6203,30,F#1,35,35,0
2339,285.4397,286.3375,0.8977,61,C#4,35,35,0
2340,285.4414,286.2668,0.8254,57,A3,35,35,0
2341,285.4707,286.1324,0.6617,42,F#2,36,36,0
2342,285.4707,286.3581,0.8874,63,D#4,36,36,0
2343,289.1077,289.9655,0.8578,32,G#1,35,35,0
2344,289.1370,290.2221,1.0851,56,G#3,35,35,0
2345,289.1715,290.3427,1.1712,60,C4,35,35,0
2346,289.1732,290.0826,0.9094,44,G#2,35,35,0
2347,289.1870,290.4598,1.2729,63,D#4,35,35,0
2348,292.6335,292.7937,0.1602,37,C#2,62,62,0
2349,292.8178,292.9797,0.1619,44,G#2,39,39,0
2350,292.8712,293.0486,0.1774,49,C#3,40,40,0
2351,292.9039,293.0486,0.1447,52,E3,40,40,0
2352,293.0055,293.1295,0.1240,56,G#3,41,41,0
2353,293.0934,293.2002,0.1068,37,C#2,42,42,0
2354,293.1416,293.2949,0.1533,49,C#3,42,42,0
2355,293.2363,293.3449,0.1085,44,G#2,43,43,0
2356,293.2708,293.4103,0.1395,52,E3,43,43,0
2357,293.3190,293.4723,0.1533,56,G#3,44,44,0
2358,293.3982,293.5205,0.1223,61,C#4,44,44,0
2359,293.4361,293.5274,0.0913,37,C#2,45,45,0
2360,293.5498,293.7100,0.1602,52,E3,45,45,0
2361,293.6170,293.7927,0.1757,56,G#3,46,46,0
2362,293.6532,293.7444,0.0913,44,G#2,46,46,0
2363,293.6669,293.8598,0.1929,61,C#4,46,46,0
2364,293.8013,293.9098,0.1085,64,E4,45,45,0
2365,293.8409,293.9167,0.0758,37,C#2,44,44,0
2366,293.9219,294.0838,0.1619,56,G#3,44,44,0
2367,293.9873,294.1509,0.1636,61,C#4,43,43,0
2368,294.0269,294.1199,0.0930,44,G#2,43,43,0
2369,294.1096,294.2353,0.1257,64,E4,42,42,0
2370,294.2026,294.2938,0.0913,37,C#2,41,41,0
2371,294.3024,294.4781,0.1756,61,C#4,41,41,0
2372,294.3885,294.4815,0.0930,44,G#2,42,42,0
2373,294.4023,294.5624,0.1601,64,E4,42,42,0
2374,294.5814,294.7070,0.1257,37,C#2,44,44,0
2375,294.7105,294.8534,0.1429,64,E4,45,45,0
2376,294.7656,294.8758,0.1102,44,G#2,45,45,0
2377,294.9567,295.0652,0.1085,37,C#2,47,47,0
2378,295.0738,295.1650,0.0913,44,G#2,48,48,0
2379,295.2115,295.4078,0.1963,37,C#2,60,60,0
2380,295.2459,295.3716,0.1257,49,C#3,64,64,0
2381,295.5197,295.6437,0.1240,44,G#2,43,43,0
2382,295.6833,295.8244,0.1412,36,C2,46,46,0
2383,295.8021,295.8709,0.0689,44,G#2,38,38,0
2384,295.8451,296.0465,0.2014,48,C3,33,33,0
2385,295.9036,296.1051,0.2014,51,D#3,34,34,0
2386,295.9243,296.0138,0.0895,44,G#2,34,34,0
2387,296.0052,296.1963,0.1911,56,G#3,35,35,0
2388,296.1102,296.2015,0.0913,36,C2,35,35,0
2389,296.1774,296.4081,0.2307,48,C3,36,36,0
2390,296.2807,296.3737,0.0930,44,G#2,37,37,0
2391,296.2807,296.4770,0.1963,51,D#3,37,37,0
2392,296.3823,296.4925,0.1102,56,G#3,38,38,0
2393,296.4666,296.5940,0.1274,60,C4,38,38,0
2394,296.4907,296.5992,0.1085,36,C2,39,39,0
2395,296.6233,296.7507,0.1274,51,D#3,40,40,0
2396,296.6922,296.8351,0.1429,56,G#3,40,40,0
2397,296.7111,296.8024,0.0913,44,G#2,40,40,0
2398,296.7938,296.9229,0.1291,60,C4,40,40,0
2399,296.8798,296.9711,0.0913,63,D#4,39,39,0
2400,296.9040,296.9952,0.0913,36,C2,39,39,0
2401,297.0021,297.1622,0.1601,56,G#3,38,38,0
2402,297.0865,297.1794,0.0930,44,G#2,38,38,0
2403,297.1209,297.2827,0.1618,60,C4,37,37,0
2404,297.2053,297.3636,0.1584,63,D#4,37,37,0
2405,297.2948,297.3878,0.0930,36,C2,36,36,0
2406,297.4446,297.5892,0.1446,60,C4,35,35,0
2407,297.4979,297.5892,0.0913,44,G#2,36,36,0
2408,297.5134,297.6856,0.1722,63,D#4,36,36,0
2409,297.7028,297.7958,0.0930,36,C2,37,37,0
2410,297.7837,297.9938,0.2100,63,D#4,38,38,0
2411,297.8716,297.9456,0.0740,44,G#2,39,39,0
2412,298.0833,298.2228,0.1395,36,C2,40,40,0
2413,298.2021,298.3089,0.1067,44,G#2,41,41,0
2414,298.3881,298.5689,0.1808,48,C3,61,61,0
2415,298.4122,298.6050,0.1928,36,C2,64,64,0
2416,298.6239,298.7135,0.0895,44,G#2,39,39,0
2417,298.8547,298.9425,0.0878,35,B1,45,45,0
2418,298.9442,299.0440,0.0999,49,C#3,38,38,0
2419,299.0354,299.1439,0.1085,44,G#2,33,33,0
2420,299.0458,299.2386,0.1928,53,F3,33,33,0
2421,299.1060,299.2989,0.1928,56,G#3,34,34,0
2422,299.1990,299.3798,0.1808,61,C#4,35,35,0
2423,299.2334,299.3436,0.1102,35,B1,35,35,0
2424,299.3867,299.5554,0.1687,53,F3,36,36,0
2425,299.4366,299.5244,0.0878,44,G#2,37,37,0
2426,299.4452,299.6449,0.1997,56,G#3,37,37,0
2427,299.5468,299.7155,0.1687,61,C#4,38,38,0
2428,299.6466,299.7844,0.1377,65,F4,39,39,0
2429,299.6518,299.7603,0.1085,35,B1,39,39,0
2430,299.7861,299.9531,0.1670,56,G#3,40,40,0
2431,299.8360,299.9841,0.1481,44,G#2,40,40,0
2432,299.8842,300.0977,0.2135,61,C#4,40,40,0
2433,299.9238,300.1081,0.1842,65,F4,40,40,0
2434,300.0633,300.1718,0.1085,35,B1,38,38,0
2435,300.1907,300.3491,0.1584,61,C#4,39,39,0
2436,300.2527,300.3697,0.1171,44,G#2,39,39,0
2437,300.2802,300.4833,0.2031,65,F4,39,39,0
2438,300.4403,300.5384,0.0981,35,B1,41,41,0
2439,300.6107,300.7828,0.1721,65,F4,42,42,0
2440,300.6537,300.7639,0.1101,44,G#2,43,43,0
2441,300.8534,300.9429,0.0895,35,B1,44,44,0
2442,301.0375,301.1477,0.1101,44,G#2,46,46,0
2443,301.2148,301.3439,0.1291,35,B1,47,47,0
2444,301.3766,301.4660,0.0895,44,G#2,49,49,0
2445,301.5521,301.7208,0.1687,47,B2,66,66,0
2446,301.5521,301.7810,0.2289,35,B1,66,66,0
2447,301.8034,301.9032,0.0998,44,G#2,50,50,0
2448,302.0116,302.1304,0.1188,33,A1,54,54,0
2449,302.1493,302.3266,0.1773,49,C#3,40,40,0
2450,302.2474,302.4677,0.2203,54,F#3,40,40,0
2451,302.2766,302.3747,0.0981,45,A2,40,40,0
2452,302.3076,302.5159,0.2082,57,A3,41,41,0
2453,302.4281,302.4952,0.0671,61,C#4,42,42,0
2454,302.5090,302.6415,0.1325,33,A1,42,42,0
2455,302.5813,302.7534,0.1721,61,C#4,43,43,0
2456,302.6845,302.8687,0.1842,66,F#4,44,44,0
2457,302.6966,302.7964,0.0998,45,A2,44,44,0
2458,302.8549,303.0666,0.2117,33,A1,45,45,0
2459,303.0081,303.1165,0.1084,45,A2,46,46,0
2460,303.2766,303.4160,0.1394,33,A1,63,63,0
2461,303.5227,303.6311,0.1084,45,A2,47,47,0
2462,303.7137,303.8531,0.1394,33,A1,49,49,0
2463,303.8875,304.0373,0.1497,49,C#3,36,36,0
2464,303.9581,304.1388,0.1807,52,E3,37,37,0
2465,303.9891,304.0975,0.1084,45,A2,37,37,0
2466,304.0390,304.1698,0.1308,55,G3,38,38,0
2467,304.1113,304.1801,0.0688,61,C#4,38,38,0
2468,304.1629,304.2920,0.1291,33,A1,39,39,0
2469,304.3178,304.5260,0.2082,61,C#4,40,40,0
2470,304.3780,304.4865,0.1084,45,A2,40,40,0
2471,304.4176,304.5966,0.1790,64,E4,41,41,0
2472,304.5192,304.7515,0.2323,33,A1,42,42,0
2473,304.7050,304.8152,0.1101,45,A2,43,43,0
2474,304.9425,305.1422,0.1996,33,A1,59,59,0
2475,305.2265,305.3263,0.0998,45,A2,59,59,0
2476,305.4227,305.5535,0.1308,32,G#1,70,70,0
2477,305.4313,305.5621,0.1308,44,G#2,71,71,0
2478,305.7721,308.8053,3.0333,56,G#3,36,36,0
2479,305.7738,305.8719,0.0981,60,C4,36,36,0
2480,305.9252,306.1782,0.2530,60,C4,34,34,0
2481,306.1817,306.4760,0.2943,61,C#4,33,33,0
2482,306.4192,306.6343,0.2151,63,D#4,34,34,0
2483,306.6635,306.9043,0.2408,64,E4,36,36,0
2484,306.8785,307.0282,0.1497,66,F#4,38,38,0
2485,307.0523,307.2123,0.1600,63,D#4,39,39,0
2486,307.2381,307.4118,0.1738,66,F#4,41,41,0
2487,307.4669,307.7611,0.2942,64,E4,43,43,0
2488,308.1120,308.2411,0.1290,66,F#4,41,41,0
2489,308.3649,308.6574,0.2925,64,E4,39,39,0
2490,308.6316,308.8053,0.1738,63,D#4,37,37,0
2491,308.8139,308.9361,0.1221,61,C#4,35,35,0
2492,308.9928,312.2202,3.2274,56,G#3,44,44,0
2493,308.9946,309.0926,0.0981,60,C4,44,44,0
2494,309.2199,309.3300,0.1101,60,C4,33,33,0
2495,309.4057,309.6397,0.2340,60,C4,33,33,0
2496,309.6345,309.9373,0.3028,61,C#4,33,33,0
2497,309.8702,310.0715,0.2013,63,D#4,35,35,0
2498,310.0939,310.3450,0.2512,64,E4,37,37,0
2499,310.3089,310.4173,0.1084,66,F#4,39,39,0
2500,310.4895,310.6994,0.2099,63,D#4,40,40,0
2501,310.7046,310.8749,0.1703,66,F#4,42,42,0
2502,310.9781,311.1622,0.1841,64,E4,44,44,0
2503,311.6198,311.8022,0.1824,66,F#4,42,42,0
2504,311.8245,312.0447,0.2202,64,E4,40,40,0
2505,312.0602,312.2099,0.1497,63,D#4,38,38,0
2506,312.2649,312.3733,0.1084,61,C#4,37,37,0
2507,312.4593,312.5574,0.0981,56,G#3,35,35,0
2508,312.4697,312.5798,0.1101,60,C4,35,35,0
2509,312.6675,312.7587,0.0912,61,C#4,33,33,0
2510,312.6830,312.7759,0.0929,56,G#3,33,33,0
