# MIDI File Information
Filename,tx437pj1389-exp-tempo95.mid
Duration (seconds),584.53
Tempo Adjustment Factor,1.30
Resolution (ticks/beat),570

# Tempo Changes
Time (seconds),Tempo (BPM)
948,297.8403,298.0667,0.2264,77,F5,76,38,0
949,297.8574,298.0760,0.2185,82,A#5,76,38,0
950,298.2247,298.4314,0.2067,82,A#5,76,38,0
951,298.2392,298.4301,0.1909,77,F5,76,38,0
952,298.5183,298.8040,0.2857,82,A#5,80,40,0
953,298.5249,298.8040,0.2791,77,F5,80,40,0
954,298.5986,299.3069,0.7083,84,C6,98,49,0
955,298.9725,299.3003,0.3278,77,F5,76,38,0
956,298.9738,299.3003,0.3265,82,A#5,76,38,0
957,299.3766,299.6320,0.2554,82,A#5,82,41,0
958,299.3780,299.6176,0.2396,76,E5,84,42,0
959,299.4267,300.0309,0.6043,84,C6,98,49,0
960,299.7755,300.0309,0.2554,82,A#5,76,38,0
961,299.7834,300.0243,0.2409,76,E5,76,38,0
962,300.1244,300.4377,0.3133,82,A#5,84,42,0
963,300.1244,300.4469,0.3225,76,E5,84,42,0
964,300.1902,300.7747,0.5845,94,A#6,106,53,0
965,300.5720,300.8340,0.2620,82,A#5,82,41,0
966,300.5812,300.8274,0.2462,76,E5,82,41,0
967,300.9117,301.2474,0.3357,77,F5,92,46,0
968,300.9130,301.2395,0.3265,82,A#5,92,46,0
969,300.9893,301.6081,0.6187,93,A6,116,58,0
970,301.3803,301.6515,0.2712,77,F5,76,38,0
971,301.3816,301.6515,0.2699,82,A#5,76,38,0
972,301.7226,302.0767,0.3541,82,A#5,80,40,0
973,301.7318,302.0860,0.3541,79,G5,80,40,0
974,301.7937,302.4479,0.6542,91,G6,94,47,0
975,302.2281,302.5071,0.2790,82,A#5,76,38,0
976,302.2373,302.5071,0.2698,79,G5,76,38,0
977,302.5848,302.8901,0.3053,82,A#5,78,39,0
978,302.5914,302.8980,0.3066,77,F5,78,39,0
979,302.6545,303.4415,0.7869,89,F6,92,46,0
980,303.0256,303.2401,0.2145,82,A#5,76,38,0
981,303.0256,303.2493,0.2237,77,F5,76,38,0
982,303.3428,303.6362,0.2935,82,A#5,80,40,0
983,303.3586,303.6441,0.2856,77,F5,84,42,0
984,303.3980,304.0429,0.6448,86,D6,96,48,0
985,303.4165,304.0376,0.6211,70,A#4,102,51,0
986,303.7928,303.9876,0.1948,82,A#5,76,38,0
987,303.7994,303.9955,0.1961,77,F5,76,38,0
988,304.0652,304.4047,0.3395,77,F5,80,40,0
989,304.0665,304.3969,0.3303,82,A#5,80,40,0
990,304.1323,304.9153,0.7830,84,C6,98,49,0
991,304.1323,305.1956,1.0633,75,D#5,98,49,0
992,304.5087,304.7482,0.2395,82,A#5,76,38,0
993,304.5087,304.7482,0.2395,77,F5,76,38,0
994,304.8324,305.2759,0.4435,77,F5,76,38,0
995,304.8482,305.2746,0.4264,81,A5,78,39,0
996,304.9101,305.3062,0.3961,86,D6,98,49,0
997,305.2009,305.4404,0.2395,74,D5,80,40,0
998,305.3128,305.5680,0.2553,77,F5,98,49,0
999,305.3206,305.7773,0.4566,87,D#6,100,50,0
1000,305.3285,305.5667,0.2382,81,A5,100,50,0
1001,305.4522,305.6917,0.2395,72,C5,78,39,0
1002,305.6852,306.4616,0.7764,86,D6,94,47,0
1003,305.6944,306.4392,0.7448,77,F5,96,48,0
1004,305.7523,305.9734,0.2211,82,A#5,76,38,0
1005,306.0892,306.3274,0.2382,82,A#5,76,38,0
1006,306.4616,307.0419,0.5803,82,A#5,100,50,0
1007,306.4695,307.0840,0.6145,74,D5,102,51,0
1008,306.4853,306.7248,0.2395,77,F5,104,52,0
1009,306.8511,307.0590,0.2079,77,F5,76,38,0
1010,307.0524,307.7983,0.7458,87,D#6,98,49,0
1011,307.0643,307.6707,0.6064,72,C5,100,50,0
1012,307.0958,307.3103,0.2144,77,F5,96,48,0
1013,307.1037,307.3024,0.1986,82,A#5,90,45,0
1014,307.4089,307.6944,0.2854,77,F5,78,39,0
1015,307.4102,307.6049,0.1947,82,A#5,78,39,0
1016,307.6115,308.0535,0.4420,74,D5,84,42,0
1017,307.7220,307.9864,0.2644,81,A5,86,43,0
1018,307.7299,307.9706,0.2407,77,F5,86,43,0
1019,307.8022,308.0666,0.2644,86,D6,102,51,0
1020,307.9930,308.3297,0.3367,75,D#5,78,39,0
1021,308.0166,308.2166,0.1999,77,F5,82,41,0
1022,308.0245,308.2153,0.1907,81,A5,86,43,0
1023,308.0745,308.3284,0.2539,84,C6,102,51,0
1024,308.2784,308.5783,0.2999,77,F5,80,40,0
1025,308.2784,308.5796,0.3012,82,A#5,80,40,0
1026,308.3284,308.9309,0.6025,73,C#5,96,48,0
1027,308.3416,308.9611,0.6196,89,F6,100,50,0
1028,308.6849,308.9374,0.2526,77,F5,76,38,0
1029,308.6862,308.9374,0.2512,82,A#5,76,38,0
1030,308.8638,309.3939,0.5301,70,A#4,80,40,0
1031,308.9585,309.5952,0.6367,85,C#6,98,49,0
1032,308.9756,309.1413,0.1657,82,A#5,102,51,0
1033,308.9822,309.1492,0.1671,77,F5,104,52,0
1034,309.2597,309.5057,0.2460,82,A#5,78,39,0
1035,309.2663,309.5136,0.2473,77,F5,78,39,0
1036,309.3807,310.3857,1.0050,75,D#5,82,41,0
1037,309.5439,309.7359,0.1921,77,F5,100,50,0
1038,309.5452,310.1753,0.6301,84,C6,100,50,0
1039,309.5531,309.7359,0.1828,82,A#5,102,51,0
1040,309.8924,310.0648,0.1723,82,A#5,76,38,0
1041,309.9003,310.0805,0.1802,77,F5,76,38,0
1042,310.1240,310.4581,0.3341,81,A5,80,40,0
1043,310.1240,310.4594,0.3354,77,F5,80,40,0
1044,310.1884,310.5317,0.3433,85,C#6,98,49,0
1045,310.3831,310.6488,0.2657,73,C#5,78,39,0
1046,310.4962,310.7120,0.2157,81,A5,96,48,0
1047,310.4962,310.9764,0.4801,87,D#6,96,48,0
1048,310.5041,310.8737,0.3696,77,F5,100,50,0
1049,310.6462,310.8987,0.2526,72,C5,78,39,0
1050,310.8067,311.6959,0.8892,73,C#5,82,41,0
1051,310.8948,311.2579,0.3631,80,G#5,82,41,0
1052,310.9093,311.2579,0.3486,77,F5,84,42,0
1053,310.9408,311.8169,0.8761,85,C#6,92,46,0
1054,311.3591,311.6051,0.2460,80,G#5,76,38,0
1055,311.3591,311.6064,0.2473,77,F5,76,38,0
1056,311.5630,312.5519,0.9889,68,G#4,78,39,0
1057,311.6762,312.1759,0.4997,84,C6,96,48,0
1058,311.7498,312.0957,0.3458,73,C#5,102,51,0
1059,312.1259,312.5914,0.4655,82,A#5,102,51,0
1060,312.1496,312.3613,0.2117,73,C#5,102,51,0
1061,312.4691,313.6380,1.1689,70,A#4,82,41,0
1062,312.5006,312.7847,0.2840,73,C#5,84,42,0
1063,312.5322,313.2922,0.7600,79,G5,94,47,0
1064,312.9135,313.1791,0.2656,73,C#5,76,38,0
1065,313.1910,313.5407,0.3498,80,G#5,96,48,0
1066,313.2081,313.4684,0.2604,73,C#5,102,51,0
1067,313.3448,313.6788,0.3340,68,G#4,78,39,0
1068,313.4987,313.9668,0.4681,82,A#5,96,48,0
1069,313.5223,313.8721,0.3498,73,C#5,96,48,0
1070,313.5946,313.8326,0.2380,67,G4,76,38,0
1071,313.7722,314.3402,0.5680,68,G#4,80,40,0
1072,313.8918,314.1614,0.2696,73,C#5,98,49,0
1073,313.8918,314.6544,0.7626,85,C#6,98,49,0
1074,314.2968,314.7518,0.4550,73,C#5,76,38,0
1075,314.4349,315.2028,0.7679,68,G#4,76,38,0
1076,314.5637,315.2843,0.7206,80,G#5,92,46,0
1077,314.9148,315.1949,0.2801,73,C#5,76,38,0
1078,315.1186,316.5124,1.3938,70,A#4,80,40,0
1079,315.2330,315.5131,0.2801,73,C#5,102,51,0
1080,315.2409,315.9891,0.7482,79,G5,102,51,0
1081,315.6419,315.8944,0.2525,73,C#5,76,38,0
1082,315.9062,316.3507,0.4444,80,G#5,92,46,0
1083,315.9233,316.2389,0.3156,73,C#5,98,49,0
1084,316.0903,316.5045,0.4142,68,G#4,78,39,0
1085,316.2678,316.7884,0.5206,82,A#5,96,48,0
1086,316.2836,316.6820,0.3983,73,C#5,102,51,0
1087,316.3967,316.6912,0.2945,67,G4,76,38,0
1088,316.6307,317.1643,0.5336,68,G#4,82,41,0
1089,316.7280,317.6073,0.8793,85,C#6,104,52,0
1090,316.7358,317.0539,0.3181,73,C#5,106,53,0
1091,317.1433,317.3497,0.2064,73,C#5,76,38,0
1092,317.4022,318.2921,0.8898,68,G#4,80,40,0
1093,317.5061,318.4459,0.9398,80,G#5,98,49,0
1094,317.8912,318.3315,0.4403,73,C#5,76,38,0
1095,318.2014,319.7339,1.5326,70,A#4,78,39,0
1096,318.3617,318.6627,0.3010,73,C#5,98,49,0
1097,318.3617,319.1740,0.8123,79,G5,98,49,0
1098,318.8126,319.0925,0.2800,73,C#5,76,38,0
1099,319.1136,319.5815,0.4679,80,G#5,88,44,0
1100,319.1385,319.4789,0.3404,73,C#5,88,44,0
1101,319.3239,319.7431,0.4193,68,G#4,80,40,0
1102,319.5144,319.9929,0.4784,73,C#5,98,49,0
1103,319.5158,320.1138,0.5980,82,A#5,98,49,0
1104,319.6669,320.0809,0.4140,67,G4,78,39,0
1105,320.0297,320.4069,0.3772,73,C#5,86,43,0
1106,320.0297,321.2586,1.2289,85,C#6,86,43,0
1107,320.0310,320.6106,0.5796,68,G#4,86,43,0
1108,320.5988,320.9918,0.3930,73,C#5,76,38,0
1109,320.8827,322.3491,1.4664,68,G#4,82,41,0
1110,320.9879,322.2256,1.2377,80,G#5,84,42,0
1111,321.0365,321.2744,0.2379,73,C#5,84,42,0
1112,321.5188,321.7644,0.2457,73,C#5,76,38,0
1113,322.1665,323.4501,1.2836,73,C#5,76,38,0
1114,322.1744,323.6038,1.4295,79,G5,76,38,0
1115,322.1914,323.2097,1.0182,70,A#4,76,38,0
1116,323.4527,324.2489,0.7962,87,D#6,88,44,0
1117,323.8679,324.1622,0.2943,75,D#5,80,40,0
1118,324.1438,324.4499,0.3061,79,G5,82,41,0
1119,324.3987,324.8191,0.4204,80,G#5,100,50,0
1120,324.4066,324.8756,0.4690,84,C6,102,51,0
1121,324.7929,325.0806,0.2877,72,C5,98,49,0
1122,325.0359,325.2698,0.2339,76,E5,102,51,0
1123,325.1923,325.4537,0.2615,77,F5,106,53,0
1124,325.1923,325.6469,0.4546,80,G#5,106,53,0
1125,325.4511,325.6639,0.2128,68,G#4,102,51,0
1126,325.6771,325.9385,0.2615,72,C5,100,50,0
1127,325.8361,326.1487,0.3126,77,F5,104,52,0
1128,325.8374,326.1579,0.3205,73,C#5,104,52,0
1129,326.3654,326.6267,0.2614,69,A4,98,49,0
1130,326.5335,326.9038,0.3704,73,C#5,102,51,0
1131,326.5440,326.8172,0.2732,70,A#4,102,51,0
1132,327.1153,327.8022,0.6869,70,A#4,102,51,0
1133,327.1245,327.8915,0.7670,67,G4,102,51,0
1134,327.8153,328.3446,0.5293,68,G#4,98,49,0
1135,327.8232,328.3603,0.5371,72,C5,98,49,0
1136,328.6072,329.2941,0.6869,73,C#5,90,45,0
1137,328.6177,329.0564,0.4386,67,G4,90,45,0
1138,329.5134,330.1937,0.6803,67,G4,80,40,0
1139,329.5226,330.0558,0.5332,70,A#4,82,41,0
1140,330.1504,330.6205,0.4702,68,G#4,80,40,0
1141,330.1504,330.7820,0.6317,72,C5,80,40,0
1142,330.8516,331.1562,0.3046,67,G4,80,40,0
1143,330.8582,331.6787,0.8205,75,D#5,80,40,0
1144,331.1194,331.3492,0.2297,70,A#4,76,38,0
1145,331.3387,331.5684,0.2297,67,G4,76,38,0
1146,331.5461,331.8809,0.3348,80,G#5,76,38,0
1147,331.5566,331.9386,0.3820,72,C5,76,38,0
1148,332.1303,332.4007,0.2704,73,C#5,76,38,0
1149,332.3981,332.6751,0.2770,74,D5,76,38,0
1150,332.4204,332.6659,0.2455,82,A#5,76,38,0
1151,333.0125,333.1845,0.1720,74,D5,76,38,0
1152,333.2711,333.4431,0.1720,75,D#5,80,40,0
1153,333.4549,333.8172,0.3623,87,D#6,84,42,0
1154,333.9918,334.4093,0.4175,67,G4,86,43,0
1155,334.3437,334.6824,0.3387,70,A#4,94,47,0
1156,334.6128,334.8373,0.2245,75,D#5,88,44,0
1157,334.8662,335.1524,0.2862,79,G5,84,42,0
1158,335.0933,335.4937,0.4004,82,A#5,78,39,0
1159,335.2889,335.6551,0.3662,75,D#5,76,38,0
1160,335.5540,335.8335,0.2795,79,G5,76,38,0
1161,335.8388,336.2154,0.3766,75,D#5,76,38,0
1162,336.1695,337.4017,1.2322,87,D#6,96,48,0
1163,336.1708,336.5986,0.4278,78,F#5,96,48,0
1164,336.5395,336.7967,0.2572,75,D#5,92,46,0
1165,336.7928,337.0369,0.2441,78,F#5,86,43,0
1166,336.9791,337.2416,0.2625,75,D#5,82,41,0
1167,337.2298,337.7586,0.5288,79,G5,76,38,0
1168,337.4004,337.6878,0.2874,75,D#5,78,39,0
1169,337.6432,337.9030,0.2598,80,G#5,82,41,0
1170,337.6589,338.0473,0.3884,83,B5,82,41,0
1171,337.9647,338.1746,0.2100,71,B4,78,39,0
1172,338.1392,338.3885,0.2493,75,D#5,78,39,0
1173,338.3833,338.8793,0.4960,80,G#5,82,41,0
1174,338.3925,338.6142,0.2218,76,E5,82,41,0
1175,338.6523,338.9449,0.2926,68,G#4,78,39,0
1176,338.8780,339.1601,0.2821,72,C5,78,39,0
1177,339.1090,339.3767,0.2677,73,C#5,82,41,0
1178,339.1168,339.5525,0.4357,76,E5,82,41,0
1179,339.5525,339.8137,0.2611,68,G#4,76,38,0
1180,339.7533,340.1115,0.3583,70,A#4,82,41,0
1181,339.7533,340.2886,0.5354,73,C#5,82,41,0
1182,340.2388,340.4841,0.2453,67,G4,78,39,0
1183,340.4146,341.0678,0.6533,75,D#5,82,41,0
1184,340.4238,340.8553,0.4316,71,B4,82,41,0
1185,340.9104,341.2292,0.3188,68,G#4,76,38,0
1186,341.1596,341.6883,0.5286,73,C#5,82,41,0
1187,341.1688,341.5492,0.3804,76,E5,82,41,0
1188,341.7578,342.1697,0.4119,67,G4,76,38,0
1189,342.0359,342.4268,0.3909,73,C#5,82,41,0
1190,342.0372,342.4268,0.3896,70,A#4,82,41,0
1191,342.5199,342.7587,0.2387,67,G4,78,39,0
1192,342.7062,343.0250,0.3188,71,B4,82,41,0
1193,342.7062,343.4998,0.7936,75,D#5,82,41,0
1194,343.2165,343.4932,0.2768,67,G4,76,38,0
1195,343.4486,343.8382,0.3896,73,C#5,82,41,0
1196,343.4788,344.2882,0.8093,79,G5,82,41,0
1197,343.8028,344.0402,0.2374,76,E5,76,38,0
1198,344.0284,344.2724,0.2440,73,C#5,78,39,0
1199,344.2606,344.7355,0.4749,80,G#5,82,41,0
1200,344.2698,344.6764,0.4066,71,B4,82,41,0
1201,344.6174,344.9493,0.3318,75,D#5,80,40,0
1202,344.7407,345.0948,0.3541,82,A#5,82,41,0
1203,344.9230,345.2233,0.3003,71,B4,78,39,0
1204,345.1630,345.5223,0.3593,83,B5,76,38,0
1205,345.1709,345.4987,0.3278,80,G#5,76,38,0
1206,345.4960,345.8147,0.3186,71,B4,76,38,0
1207,345.6508,345.9497,0.2990,85,C#6,76,38,0
1208,345.8252,345.9497,0.1246,80,G#5,76,38,0
1209,345.9720,346.3929,0.4209,72,C5,76,38,0
1210,346.0205,347.7802,1.7597,80,G#5,76,38,0
1211,346.0940,347.4825,1.3886,84,C6,76,38,0
1212,346.1897,347.5953,1.4056,87,D#6,76,38,0
1213,348.3191,348.8029,0.4838,80,G#5,98,49,0
1214,348.3191,348.8593,0.5402,84,C6,98,49,0
1215,348.3204,348.7479,0.4275,72,C5,100,50,0
1216,348.8633,349.3392,0.4760,72,C5,102,51,0
1217,348.9668,350.4836,1.5167,81,A5,106,53,0
1218,349.0416,350.6120,1.5704,84,C6,106,53,0
1219,349.2212,351.2975,2.0763,87,D#6,118,59,0
1220,351.7694,352.3605,0.5911,70,A#4,98,49,0
1221,351.7772,352.3290,0.5518,79,G5,98,49,0
1222,351.7943,352.6030,0.8087,82,A#5,98,49,0
1223,352.4876,353.2963,0.8087,68,G#4,92,46,0
1224,352.5925,354.7170,2.1245,75,D#5,96,48,0
1225,352.6895,354.7170,2.0275,80,G#5,98,49,0
1226,352.8717,354.7078,1.8361,84,C6,102,51,0
1227,355.0851,355.4363,0.3511,72,C5,84,42,0
1228,355.0851,355.5725,0.4874,75,D#5,84,42,0
1229,355.6760,356.1490,0.4730,68,G#4,78,39,0
1230,355.8018,357.4238,1.6220,73,C#5,80,40,0
1231,355.9354,357.4068,1.4713,80,G#5,84,42,0
1232,357.9872,358.5479,0.5608,70,A#4,84,42,0
1233,357.9963,358.3907,0.3944,67,G4,84,42,0
1234,358.7785,360.4864,1.7079,68,G#4,80,40,0
1235,358.9488,360.4288,1.4799,75,D#5,82,41,0
1236,361.9453,363.5169,1.5716,68,G#4,84,42,0
1237,371.9699,372.5667,0.5967,68,G#4,82,41,0
1238,372.6779,373.1097,0.4318,68,G#4,84,42,0
1239,372.6923,373.2131,0.5208,73,C#5,84,42,0
1240,373.4499,373.8554,0.4055,75,D#5,88,44,0
1241,373.4499,373.8632,0.4134,73,C#5,88,44,0
1242,374.2792,375.7979,1.5187,78,F#5,92,46,0
1243,374.2949,375.7416,1.4467,73,C#5,92,46,0
1244,376.1589,376.5696,0.4107,77,F5,82,41,0
1245,376.1602,376.5788,0.4186,73,C#5,82,41,0
1246,376.8339,377.2577,0.4238,75,D#5,86,43,0
1247,376.8339,377.2655,0.4317,73,C#5,86,43,0
1248,377.4748,377.9431,0.4683,77,F5,82,41,0
1249,377.4761,377.9601,0.4840,73,C#5,82,41,0
1250,378.2229,379.6233,1.4004,68,G#4,84,42,0
1251,378.2386,379.6063,1.3677,73,C#5,84,42,0
1252,380.1450,380.7413,0.5962,68,G#4,82,41,0
1253,380.8210,381.3493,0.5283,73,C#5,82,41,0
1254,380.8289,381.3493,0.5204,68,G#4,82,41,0
1255,381.5284,381.9495,0.4210,73,C#5,88,44,0
1256,381.5350,382.4699,0.9349,77,F5,88,44,0
1257,382.3966,383.9652,1.5685,80,G#5,98,49,0
1258,382.3980,383.9495,1.5515,73,C#5,98,49,0
1259,382.3980,384.0227,1.6247,68,G#4,98,49,0
1260,384.2436,384.7049,0.4614,78,F#5,82,41,0
1261,384.2436,384.7141,0.4705,73,C#5,82,41,0
1262,384.9716,385.3493,0.3777,75,D#5,82,41,0
1263,384.9716,385.3663,0.3947,73,C#5,82,41,0
1264,385.6382,386.0447,0.4065,77,F5,80,40,0
1265,385.6473,386.0616,0.4143,73,C#5,82,41,0
1266,386.4067,388.1486,1.7419,68,G#4,80,40,0
1267,386.4132,388.3903,1.9771,73,C#5,80,40,0
1268,388.7745,389.7726,0.9982,77,F5,84,42,0
1269,388.7914,389.6851,0.8937,73,C#5,86,43,0
1270,390.0248,391.0256,1.0008,73,C#5,88,44,0
1271,390.0339,391.0334,0.9995,70,A#4,88,44,0
1272,390.0405,391.0739,1.0335,82,A#5,88,44,0
1273,391.3039,392.0381,0.7342,80,G#5,84,42,0
1274,391.3143,392.1909,0.8766,68,G#4,86,43,0
1275,391.3209,392.0473,0.7264,73,C#5,86,43,0
1276,392.6323,393.6654,1.0330,77,F5,82,41,0
1277,392.6336,393.5779,0.9442,73,C#5,82,41,0
1278,394.0337,395.2130,1.1793,75,D#5,80,40,0
1279,394.0428,395.1398,1.0970,72,C5,80,40,0
1280,406.5506,408.2842,1.7336,68,G#4,110,55,0
1281,421.2810,421.8191,0.5381,68,G#4,80,40,0
1282,421.9272,422.2973,0.3700,72,C5,86,43,0
1283,421.9286,422.4601,0.5316,68,G#4,86,43,0
1284,422.6086,423.2562,0.6475,73,C#5,94,47,0
1285,422.6191,423.1532,0.5342,68,G#4,94,47,0
1286,423.2913,424.8287,1.5374,68,G#4,100,50,0
1287,423.2979,424.8274,1.5296,75,D#5,100,50,0
1288,424.9316,425.4161,0.4845,75,D#5,82,41,0
1289,424.9329,425.4239,0.4910,68,G#4,82,41,0
1290,425.5958,426.0412,0.4454,77,F5,84,42,0
1291,425.5984,426.0425,0.4441,68,G#4,84,42,0
1292,425.5984,426.0490,0.4506,74,D5,84,42,0
1293,426.2691,426.6533,0.3842,68,G#4,88,44,0
1294,426.2769,426.6455,0.3686,74,D5,88,44,0
1295,426.2847,426.6442,0.3594,77,F5,88,44,0
1296,427.0570,428.3737,1.3167,73,C#5,82,41,0
1297,427.0648,428.3724,1.3075,78,F#5,82,41,0
1298,429.4768,430.0392,0.5624,70,A#4,82,41,0
1299,430.0770,430.3959,0.3189,71,B4,82,41,0
1300,430.7240,432.2783,1.5544,73,C#5,82,41,0
1301,432.4619,432.8407,0.3788,73,C#5,82,41,0
1302,433.0998,433.5033,0.4036,75,D#5,84,42,0
1303,433.1089,433.5203,0.4114,73,C#5,84,42,0
1304,433.8145,434.1464,0.3320,75,D#5,90,45,0
1305,433.8145,434.1542,0.3398,73,C#5,90,45,0
1306,434.6631,436.0750,1.4119,72,C5,84,42,0
1307,434.6683,436.5903,1.9220,77,F5,84,42,0
1308,436.4914,437.1772,0.6858,72,C5,80,40,0
1309,437.0692,437.5520,0.4828,77,F5,80,40,0
1310,437.0692,437.5611,0.4919,69,A4,80,40,0
1311,437.7459,438.1753,0.4294,79,G5,82,41,0
1312,437.7459,438.1766,0.4307,72,C5,82,41,0
1313,438.4525,439.6025,1.1501,77,F5,82,41,0
1314,438.4603,439.6090,1.1488,81,A5,82,41,0
1315,440.2816,440.7993,0.5177,69,A4,84,42,0
1316,440.8864,441.3053,0.4189,69,A4,88,44,0
1317,440.8942,441.3053,0.4110,72,C5,88,44,0
1318,441.4679,441.8438,0.3759,77,F5,100,50,0
1319,441.4770,441.8373,0.3603,72,C5,100,50,0
1320,441.9465,443.6115,1.6650,72,C5,84,42,0
1321,442.0259,443.5959,1.5700,77,F5,86,43,0
1322,442.1378,443.4698,1.3320,84,C6,118,59,0
1323,444.1915,444.7753,0.5838,68,G#4,94,47,0
1324,444.8663,445.2382,0.3719,72,C5,100,50,0
1325,444.8741,445.2460,0.3719,68,G#4,100,50,0
1326,445.3331,445.7154,0.3823,72,C5,110,55,0
1327,445.3383,445.7063,0.3680,77,F5,110,55,0
1328,445.8233,446.1835,0.3602,80,G#5,122,61,0
1329,445.8233,446.1835,0.3602,77,F5,122,61,0
1330,446.3707,447.7152,1.3445,87,D#6,127,67,0
1331,446.3811,447.7230,1.3419,84,C6,127,67,0
1332,446.3811,447.8907,1.5096,80,G#5,127,67,0
1333,446.3824,447.8907,1.5083,75,D#5,127,67,0
1334,448.4861,449.0944,0.6083,68,G#4,120,60,0
1335,448.4926,449.0840,0.5914,80,G#5,120,60,0
1336,448.4926,449.0853,0.5927,75,D#5,120,60,0
1337,448.4939,449.0944,0.6005,72,C5,120,60,0
1338,449.2361,449.6468,0.4107,75,D#5,120,60,0
1339,449.2374,449.6481,0.4107,68,G#4,120,60,0
1340,449.2439,449.6299,0.3860,80,G#5,120,60,0
1341,449.2452,449.6559,0.4107,72,C5,120,60,0
1342,449.7833,450.1927,0.4094,85,C#6,120,60,0
1343,449.7924,450.1784,0.3860,80,G#5,120,60,0
1344,449.7937,450.1953,0.4016,73,C#5,120,60,0
1345,450.3422,451.0258,0.6837,87,D#6,120,60,0
1346,450.3591,450.7802,0.4211,80,G#5,120,60,0
1347,450.3604,450.8049,0.4445,75,D#5,120,60,0
1348,451.0934,452.4607,1.3673,90,F#6,120,60,0
1349,451.0947,452.4763,1.3816,85,C#6,120,60,0
1350,451.0960,452.4698,1.3738,78,F#5,120,60,0
1351,451.1116,452.4542,1.3426,82,A#5,120,60,0
1352,452.6895,453.1339,0.4444,85,C#6,120,60,0
1353,452.6973,453.1183,0.4211,89,F6,120,60,0
1354,452.6973,453.1352,0.4379,80,G#5,120,60,0
1355,452.7064,453.1352,0.4288,77,F5,120,60,0
1356,453.2768,453.6380,0.3612,78,F#5,120,60,0
1357,453.2846,453.6380,0.3534,85,C#6,120,60,0
1358,453.2859,453.6315,0.3456,75,D#5,120,60,0
1359,453.2911,453.6367,0.3456,87,D#6,120,60,0
1360,453.7705,454.0616,0.2910,89,F6,120,60,0
1361,453.7705,454.0694,0.2988,85,C#6,120,60,0
1362,453.7705,454.0707,0.3001,80,G#5,120,60,0
1363,453.7705,454.0707,0.3001,77,F5,120,60,0
1364,454.3968,455.7233,1.3265,85,C#6,120,60,0
1365,454.3981,455.5245,1.1264,73,C#5,120,60,0
1366,454.3981,455.5959,1.1979,82,A#5,120,60,0
1367,455.9285,456.6496,0.7211,80,G#5,120,60,0
1368,456.5340,457.0628,0.5288,78,F#5,120,60,0
1369,457.0264,457.4616,0.4352,80,G#5,120,60,0
1370,457.0277,457.4629,0.4352,73,C#5,120,60,0
1371,457.0511,457.4525,0.4015,85,C#6,120,60,0
1372,457.6994,459.0591,1.3597,92,G#6,120,60,0
1373,457.7007,459.0591,1.3584,89,F6,120,60,0
1374,457.7084,459.0513,1.3429,83,B5,120,60,0
1375,457.7084,459.1955,1.4870,80,G#5,120,60,0
1376,459.3084,459.6565,0.3481,90,F#6,120,60,0
1377,459.3097,459.6396,0.3299,85,C#6,120,60,0
1378,459.3175,459.6565,0.3390,78,F#5,120,60,0
1379,459.3188,459.6643,0.3455,82,A#5,120,60,0
1380,459.8851,460.2565,0.3714,85,C#6,120,60,0
1381,459.8942,460.2487,0.3545,78,F#5,120,60,0
1382,459.8942,460.2565,0.3623,87,D#6,120,60,0
1383,459.8955,460.2500,0.3545,82,A#5,120,60,0
1384,459.9019,460.2500,0.3481,75,D#5,120,60,0
1385,460.3955,460.7266,0.3312,77,F5,120,60,0
1386,460.3967,460.7188,0.3221,85,C#6,120,60,0
1387,460.3967,460.7279,0.3312,89,F6,120,60,0
1388,460.3967,460.7279,0.3312,80,G#5,120,60,0
1389,460.9747,462.0902,1.1156,77,F5,120,60,0
1390,460.9760,461.9799,1.0039,73,C#5,120,60,0
1391,460.9760,462.2188,1.2429,80,G#5,120,60,0
1392,460.9825,462.3396,1.3571,85,C#6,120,60,0
1393,463.3600,463.6326,0.2726,85,C#6,120,60,0
1394,463.3678,463.6248,0.2570,80,G#5,120,60,0
1395,463.3678,463.6248,0.2570,73,C#5,120,60,0
1396,463.3678,463.6326,0.2648,77,F5,120,60,0
1397,463.9753,464.8074,0.8321,95,B6,120,60,0
1398,463.9753,464.8074,0.8321,92,G#6,120,60,0
1399,463.9766,464.8074,0.8308,83,B5,120,60,0
1400,463.9831,464.8074,0.8243,85,C#6,120,60,0
1401,465.0294,465.6538,0.6244,92,G#6,120,60,0
1402,465.0346,465.6448,0.6101,94,A#6,120,60,0
1403,465.0346,465.6526,0.6179,86,D6,120,60,0
1404,465.0372,465.6538,0.6166,82,A#5,120,60,0
1405,466.0018,466.8300,0.8282,86,D6,120,60,0
1406,466.0031,466.8222,0.8192,80,G#5,120,60,0
1407,466.0186,466.8300,0.8114,74,D5,120,60,0
1408,466.0186,466.8313,0.8127,82,A#5,120,60,0
1409,466.9572,468.0304,1.0732,80,G#5,120,60,0
1410,466.9572,468.8311,1.8738,75,D#5,120,60,0
1411,466.9650,468.8298,1.8648,87,D#6,120,60,0
1412,466.9741,468.8311,1.8570,82,A#5,120,60,0
1413,468.0356,469.0088,0.9732,77,F5,120,60,0
1414,469.0140,469.9470,0.9330,87,D#6,120,60,0
1415,469.0153,469.9483,0.9330,82,A#5,120,60,0
1416,469.0153,469.9483,0.9330,75,D#5,120,60,0
1417,469.0231,470.0197,0.9966,79,G5,120,60,0
