# MIDI File Information
Filename,Bond.mid
Duration (seconds),111.07
Tempo Adjustment Factor,1.00
Resolution (ticks/beat),480

# Tempo Changes
Time (s),Tempo (BPM)
0.0000,143.00

# Instrument 1: Sequence*Demixed 02
Bank,Program,Program Name,Is Drum
0,35,Fretless Bass,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
245,26.6433,26.6564,0.0131,44,G#2,63,63,0
246,26.6433,26.6564,0.0131,51,D#3,47,47,0
247,26.7482,26.7613,0.0131,51,D#3,56,56,0
248,26.8531,26.8662,0.0131,51,D#3,49,49,0
249,27.0629,27.0760,0.0131,44,G#2,64,64,0
250,27.0629,27.0760,0.0131,51,D#3,40,40,0
251,27.1678,27.1809,0.0131,51,D#3,40,40,0
252,27.2727,27.2858,0.0131,51,D#3,56,56,0
253,27.2727,27.2858,0.0131,69,A4,64,64,0
254,27.4825,27.4956,0.0131,44,G#2,63,63,0
255,27.4825,27.4956,0.0131,51,D#3,49,49,0
256,27.5874,27.6005,0.0131,51,D#3,49,49,0
257,27.6923,27.7054,0.0131,51,D#3,58,58,0
258,27.9021,27.9152,0.0131,44,G#2,63,63,0
259,27.9021,27.9152,0.0131,51,D#3,42,42,0
260,28.0070,28.0201,0.0131,51,D#3,47,47,0
261,28.1119,28.1250,0.0131,51,D#3,56,56,0
262,28.1119,28.1250,0.0131,69,A4,62,62,0
263,28.3217,28.3348,0.0131,44,G#2,63,63,0
264,28.3217,28.3348,0.0131,51,D#3,47,47,0
265,28.4265,28.4397,0.0131,51,D#3,56,56,0
266,28.5314,28.5446,0.0131,51,D#3,49,49,0
267,28.7412,28.7543,0.0131,44,G#2,64,64,0
268,28.7412,28.7543,0.0131,51,D#3,40,40,0
269,28.8461,28.8592,0.0131,51,D#3,40,40,0
270,28.9510,28.9641,0.0131,51,D#3,56,56,0
271,28.9510,28.9641,0.0131,69,A4,64,64,0
272,29.1608,29.1739,0.0131,44,G#2,63,63,0
273,29.1608,29.1739,0.0131,51,D#3,49,49,0
274,29.2657,29.2788,0.0131,51,D#3,49,49,0
275,29.3706,29.3837,0.0131,51,D#3,58,58,0
276,29.5804,29.5935,0.0131,44,G#2,63,63,0
277,29.5804,29.5935,0.0131,51,D#3,42,42,0
278,29.6853,29.6984,0.0131,51,D#3,47,47,0
279,29.7902,29.8033,0.0131,51,D#3,56,56,0
280,29.7902,29.8033,0.0131,69,A4,62,62,0
281,30.0000,30.0131,0.0131,44,G#2,63,63,0
282,30.0000,30.0131,0.0131,51,D#3,47,47,0
283,30.1049,30.1180,0.0131,51,D#3,56,56,0
284,30.2098,30.2229,0.0131,51,D#3,49,49,0
285,30.4196,30.4327,0.0131,44,G#2,64,64,0
286,30.4196,30.4327,0.0131,51,D#3,40,40,0
287,30.5244,30.5376,0.0131,51,D#3,40,40,0
288,30.6293,30.6425,0.0131,51,D#3,56,56,0
289,30.6293,30.6425,0.0131,69,A4,64,64,0
290,30.8391,30.8522,0.0131,44,G#2,63,63,0
291,30.8391,30.8522,0.0131,51,D#3,49,49,0
292,30.9440,30.9571,0.0131,51,D#3,49,49,0
293,31.0489,31.0620,0.0131,51,D#3,58,58,0
294,31.2587,31.2718,0.0131,44,G#2,63,63,0
295,31.2587,31.2718,0.0131,51,D#3,42,42,0
296,31.3636,31.3767,0.0131,51,D#3,47,47,0
297,31.4685,31.4816,0.0131,51,D#3,56,56,0
298,31.4685,31.4816,0.0131,69,A4,62,62,0
299,31.6783,31.6914,0.0131,44,G#2,63,63,0
300,31.6783,31.6914,0.0131,51,D#3,47,47,0
301,31.7832,31.7963,0.0131,51,D#3,56,56,0
302,31.8881,31.9012,0.0131,51,D#3,49,49,0
303,32.0979,32.1110,0.0131,44,G#2,64,64,0
304,32.0979,32.1110,0.0131,51,D#3,40,40,0
305,32.2028,32.2159,0.0131,51,D#3,40,40,0
306,32.3077,32.3208,0.0131,51,D#3,56,56,0
307,32.3077,32.3208,0.0131,69,A4,64,64,0
308,32.5175,32.5306,0.0131,44,G#2,63,63,0
309,32.5175,32.5306,0.0131,51,D#3,49,49,0
310,32.6223,32.6355,0.0131,51,D#3,49,49,0
311,32.7272,32.7404,0.0131,51,D#3,58,58,0
312,32.9370,32.9501,0.0131,44,G#2,63,63,0
313,32.9370,32.9501,0.0131,51,D#3,42,42,0
314,33.0419,33.0550,0.0131,51,D#3,47,47,0
315,33.1468,33.1599,0.0131,51,D#3,56,56,0
316,33.1468,33.1599,0.0131,69,A4,62,62,0
317,33.3566,33.3697,0.0131,44,G#2,63,63,0
318,33.3566,33.3697,0.0131,51,D#3,47,47,0
319,33.4615,33.4746,0.0131,51,D#3,56,56,0
320,33.5664,33.5795,0.0131,51,D#3,49,49,0
321,33.7762,33.7893,0.0131,44,G#2,64,64,0
322,33.7762,33.7893,0.0131,51,D#3,40,40,0
323,33.8811,33.8942,0.0131,51,D#3,40,40,0
324,33.9860,33.9991,0.0131,51,D#3,56,56,0
325,33.9860,33.9991,0.0131,69,A4,64,64,0
326,34.1958,34.2089,0.0131,44,G#2,63,63,0
327,34.1958,34.2089,0.0131,51,D#3,49,49,0
328,34.3007,34.3138,0.0131,51,D#3,49,49,0
329,34.4056,34.4187,0.0131,51,D#3,58,58,0
330,34.6153,34.6285,0.0131,44,G#2,63,63,0
331,34.6153,34.6285,0.0131,51,D#3,42,42,0
332,34.7202,34.7334,0.0131,51,D#3,47,47,0
333,34.8251,34.8383,0.0131,51,D#3,56,56,0
334,34.8251,34.8383,0.0131,69,A4,62,62,0
335,35.0349,35.0480,0.0131,44,G#2,63,63,0
336,35.0349,35.0480,0.0131,51,D#3,47,47,0
337,35.1398,35.1529,0.0131,51,D#3,56,56,0
338,35.2447,35.2578,0.0131,51,D#3,49,49,0
339,35.4545,35.4676,0.0131,44,G#2,64,64,0
340,35.4545,35.4676,0.0131,51,D#3,40,40,0
341,35.5594,35.5725,0.0131,51,D#3,40,40,0
342,35.6643,35.6774,0.0131,51,D#3,56,56,0
343,35.6643,35.6774,0.0131,69,A4,64,64,0
344,35.8741,35.8872,0.0131,44,G#2,63,63,0
345,35.8741,35.8872,0.0131,51,D#3,49,49,0
346,35.9790,35.9921,0.0131,51,D#3,49,49,0
347,36.0839,36.0970,0.0131,51,D#3,58,58,0
348,36.2937,36.3068,0.0131,44,G#2,63,63,0
349,36.2937,36.3068,0.0131,51,D#3,42,42,0
350,36.3986,36.4117,0.0131,51,D#3,47,47,0
351,36.5035,36.5166,0.0131,51,D#3,56,56,0
352,36.5035,36.5166,0.0131,69,A4,62,62,0
353,36.7133,36.7264,0.0131,44,G#2,63,63,0
354,36.7133,36.7264,0.0131,51,D#3,47,47,0
355,36.8181,36.8313,0.0131,51,D#3,56,56,0
356,36.9230,36.9362,0.0131,51,D#3,49,49,0
357,37.1328,37.1459,0.0131,44,G#2,64,64,0
358,37.1328,37.1459,0.0131,51,D#3,40,40,0
359,37.2377,37.2508,0.0131,51,D#3,40,40,0
360,37.3426,37.3557,0.0131,51,D#3,56,56,0
361,37.3426,37.3557,0.0131,69,A4,64,64,0
362,37.5524,37.5655,0.0131,44,G#2,63,63,0
363,37.5524,37.5655,0.0131,51,D#3,49,49,0
364,37.6573,37.6704,0.0131,51,D#3,49,49,0
365,37.7622,37.7753,0.0131,51,D#3,58,58,0
366,37.9720,37.9851,0.0131,44,G#2,63,63,0
367,37.9720,37.9851,0.0131,51,D#3,42,42,0
368,38.0769,38.0900,0.0131,51,D#3,47,47,0
369,38.1818,38.1949,0.0131,51,D#3,56,56,0
370,38.1818,38.1949,0.0131,69,A4,62,62,0
371,38.3916,38.4047,0.0131,44,G#2,63,63,0
372,38.3916,38.4047,0.0131,51,D#3,47,47,0
373,38.4965,38.5096,0.0131,51,D#3,56,56,0
374,38.6014,38.6145,0.0131,51,D#3,49,49,0
375,38.8111,38.8243,0.0131,44,G#2,64,64,0
376,38.8111,38.8243,0.0131,51,D#3,40,40,0
377,38.9160,38.9292,0.0131,51,D#3,40,40,0
378,39.0209,39.0341,0.0131,51,D#3,56,56,0
379,39.0209,39.0341,0.0131,69,A4,64,64,0
380,39.2307,39.2438,0.0131,44,G#2,63,63,0
381,39.2307,39.2438,0.0131,51,D#3,49,49,0
382,39.3356,39.3487,0.0131,51,D#3,49,49,0
383,39.4405,39.4536,0.0131,51,D#3,58,58,0
384,39.6503,39.6634,0.0131,44,G#2,63,63,0
385,39.6503,39.6634,0.0131,51,D#3,42,42,0
386,39.7552,39.7683,0.0131,51,D#3,47,47,0
387,39.8601,39.8732,0.0131,51,D#3,56,56,0
388,39.8601,39.8732,0.0131,69,A4,62,62,0
389,40.0699,40.0830,0.0131,44,G#2,63,63,0
390,40.0699,40.0830,0.0131,51,D#3,47,47,0
391,40.1748,40.1879,0.0131,51,D#3,56,56,0
392,40.2797,40.2928,0.0131,51,D#3,49,49,0
393,40.4895,40.5026,0.0131,44,G#2,64,64,0
394,40.4895,40.5026,0.0131,51,D#3,40,40,0
395,40.5944,40.6075,0.0131,51,D#3,40,40,0
396,40.6993,40.7124,0.0131,51,D#3,56,56,0
397,40.6993,40.7124,0.0131,69,A4,64,64,0
398,40.9091,40.9222,0.0131,44,G#2,63,63,0
399,40.9091,40.9222,0.0131,51,D#3,49,49,0
400,41.0139,41.0271,0.0131,51,D#3,49,49,0
401,41.1188,41.1320,0.0131,51,D#3,58,58,0
402,41.3286,41.3417,0.0131,44,G#2,63,63,0
403,41.3286,41.3417,0.0131,51,D#3,42,42,0
404,41.4335,41.4466,0.0131,51,D#3,47,47,0
405,41.5384,41.5515,0.0131,51,D#3,56,56,0
406,41.5384,41.5515,0.0131,69,A4,62,62,0
407,41.7482,41.7613,0.0131,44,G#2,63,63,0
408,41.7482,41.7613,0.0131,51,D#3,47,47,0
409,41.8531,41.8662,0.0131,51,D#3,56,56,0
410,41.9580,41.9711,0.0131,51,D#3,49,49,0
411,42.1678,42.1809,0.0131,44,G#2,64,64,0
412,42.1678,42.1809,0.0131,51,D#3,40,40,0
413,42.2727,42.2858,0.0131,51,D#3,40,40,0
414,42.3776,42.3907,0.0131,51,D#3,56,56,0
415,42.3776,42.3907,0.0131,69,A4,64,64,0
416,42.5874,42.6005,0.0131,44,G#2,63,63,0
417,42.5874,42.6005,0.0131,51,D#3,49,49,0
418,42.6923,42.7054,0.0131,51,D#3,49,49,0
419,42.7972,42.8103,0.0131,51,D#3,58,58,0
420,43.0070,43.0201,0.0131,44,G#2,63,63,0
421,43.0070,43.0201,0.0131,51,D#3,42,42,0
422,43.1118,43.1250,0.0131,51,D#3,47,47,0
423,43.2167,43.2299,0.0131,51,D#3,56,56,0
424,43.2167,43.2299,0.0131,69,A4,62,62,0
425,43.4265,43.4396,0.0131,44,G#2,63,63,0
426,43.4265,43.4396,0.0131,51,D#3,47,47,0
427,43.5314,43.5445,0.0131,51,D#3,56,56,0
428,43.6363,43.6494,0.0131,51,D#3,49,49,0
429,43.8461,43.8592,0.0131,44,G#2,64,64,0
430,43.8461,43.8592,0.0131,51,D#3,40,40,0
431,43.9510,43.9641,0.0131,51,D#3,40,40,0
432,44.0559,44.0690,0.0131,51,D#3,56,56,0
433,44.0559,44.0690,0.0131,69,A4,83,83,0
434,44.2657,44.2788,0.0131,44,G#2,63,63,0
435,44.2657,44.2788,0.0131,51,D#3,49,49,0
436,44.3706,44.3837,0.0131,51,D#3,49,49,0
437,44.4755,44.4886,0.0131,51,D#3,58,58,0
438,44.6853,44.6984,0.0131,44,G#2,63,63,0
439,44.6853,44.6984,0.0131,51,D#3,42,42,0
440,44.7902,44.8033,0.0131,51,D#3,47,47,0
441,44.8951,44.9082,0.0131,51,D#3,56,56,0
442,44.8951,44.9082,0.0131,69,A4,99,99,0
443,45.1048,45.1180,0.0131,44,G#2,63,63,0
444,45.1048,45.1180,0.0131,51,D#3,47,47,0
445,45.2097,45.2229,0.0131,51,D#3,56,56,0
446,45.3146,45.3278,0.0131,51,D#3,49,49,0
447,45.5244,45.5375,0.0131,44,G#2,64,64,0
448,45.5244,45.5375,0.0131,51,D#3,40,40,0
449,45.6293,45.6424,0.0131,51,D#3,40,40,0
450,45.7342,45.7473,0.0131,51,D#3,56,56,0
451,45.7342,45.7473,0.0131,69,A4,112,112,0
452,45.9440,45.9571,0.0131,44,G#2,63,63,0
453,45.9440,45.9571,0.0131,51,D#3,49,49,0
454,46.0489,46.0620,0.0131,51,D#3,49,49,0
455,46.1538,46.1669,0.0131,51,D#3,58,58,0
456,46.3636,46.3767,0.0131,44,G#2,63,63,0
457,46.3636,46.3767,0.0131,51,D#3,42,42,0
458,46.4685,46.4816,0.0131,51,D#3,47,47,0
459,46.5734,46.5865,0.0131,51,D#3,56,56,0
460,46.5734,46.5865,0.0131,69,A4,127,127,0
461,46.7832,46.7963,0.0131,44,G#2,63,63,0
462,46.7832,46.7963,0.0131,51,D#3,47,47,0
463,46.8881,46.9012,0.0131,51,D#3,56,56,0
464,46.9798,46.9930,0.0131,36,C2,98,98,0
465,46.9930,47.0061,0.0131,49,C#3,127,127,0
466,46.9930,47.0061,0.0131,57,A3,127,127,0
467,47.2727,47.2858,0.0131,55,G3,38,38,0
468,47.4125,47.4257,0.0131,40,E2,103,103,0
469,47.4125,47.4257,0.0131,51,D#3,81,81,0
470,47.4125,47.4257,0.0131,55,G3,62,62,0
471,47.6923,47.7054,0.0131,36,C2,56,56,0
472,47.6923,47.7054,0.0131,51,D#3,53,53,0
473,47.6923,47.7054,0.0131,55,G3,38,38,0
474,47.8277,47.8409,0.0131,36,C2,98,98,0
475,47.8321,47.8452,0.0131,51,D#3,63,63,0
476,47.8321,47.8452,0.0131,55,G3,62,62,0
477,48.1118,48.1250,0.0131,55,G3,38,38,0
478,48.2517,48.2648,0.0131,40,E2,103,103,0
479,48.2517,48.2648,0.0131,51,D#3,85,85,0
480,48.2517,48.2648,0.0131,55,G3,62,62,0
481,48.5314,48.5445,0.0131,36,C2,56,56,0
482,48.5314,48.5445,0.0131,51,D#3,59,59,0
483,48.5314,48.5445,0.0131,55,G3,38,38,0
484,48.6713,48.6844,0.0131,36,C2,98,98,0
485,48.6713,48.6844,0.0131,51,D#3,56,56,0
486,48.6713,48.6844,0.0131,55,G3,62,62,0
487,48.9510,48.9641,0.0131,55,G3,49,49,0
488,49.0909,49.1040,0.0131,40,E2,103,103,0
489,49.0909,49.1040,0.0131,51,D#3,77,77,0
490,49.0909,49.1040,0.0131,55,G3,62,62,0
491,49.3706,49.3837,0.0131,36,C2,87,87,0
492,49.3706,49.3837,0.0131,51,D#3,72,72,0
493,49.3706,49.3837,0.0131,55,G3,38,38,0
494,49.5104,49.5236,0.0131,36,C2,98,98,0
495,49.5104,49.5236,0.0131,51,D#3,47,47,0
496,49.5104,49.5236,0.0131,55,G3,62,62,0
497,49.7902,49.8033,0.0131,55,G3,38,38,0
498,49.9300,49.9431,0.0131,40,E2,102,102,0
499,49.9300,49.9431,0.0131,51,D#3,81,81,0
500,49.9300,49.9431,0.0131,55,G3,62,62,0
501,50.2097,50.2229,0.0131,36,C2,98,98,0
502,50.2097,50.2229,0.0131,57,A3,127,127,0
503,50.3496,50.3627,0.0131,51,D#3,53,53,0
504,50.3496,50.3627,0.0131,55,G3,62,62,0
505,50.6293,50.6424,0.0131,55,G3,38,38,0
506,50.7692,50.7823,0.0131,40,E2,102,102,0
507,50.7692,50.7823,0.0131,51,D#3,77,77,0
508,50.7692,50.7823,0.0131,55,G3,62,62,0
509,51.0489,51.0620,0.0131,51,D#3,68,68,0
510,51.0489,51.0620,0.0131,55,G3,38,38,0
511,51.1888,51.2019,0.0131,51,D#3,53,53,0
512,51.1888,51.2019,0.0131,55,G3,62,62,0
513,51.4685,51.4816,0.0131,55,G3,38,38,0
514,51.6083,51.6215,0.0131,40,E2,102,102,0
515,51.6083,51.6215,0.0131,51,D#3,68,68,0
516,51.6083,51.6215,0.0131,55,G3,62,62,0
517,51.8881,51.9012,0.0131,51,D#3,68,68,0
518,51.8881,51.9012,0.0131,55,G3,38,38,0
519,52.0279,52.0410,0.0131,51,D#3,53,53,0
520,52.0279,52.0410,0.0131,55,G3,62,62,0
521,52.2377,52.2508,0.0131,40,E2,103,103,0
522,52.4475,52.4606,0.0131,40,E2,112,112,0
523,52.4475,52.4606,0.0131,51,D#3,77,77,0
524,52.4475,52.4606,0.0131,55,G3,62,62,0
525,52.5524,52.5655,0.0131,40,E2,84,84,0
526,52.7272,52.7403,0.0131,51,D#3,68,68,0
527,52.7272,52.7403,0.0131,55,G3,38,38,0
528,52.7622,52.7753,0.0131,40,E2,72,72,0
529,52.8671,52.8802,0.0131,40,E2,107,107,0
530,52.8671,52.8802,0.0131,51,D#3,53,53,0
531,52.8671,52.8802,0.0131,55,G3,62,62,0
532,53.0769,53.0900,0.0131,40,E2,127,127,0
533,53.2867,53.2998,0.0131,40,E2,119,119,0
534,53.2867,53.2998,0.0131,51,D#3,68,68,0
535,53.2867,53.2998,0.0131,55,G3,62,62,0
536,53.3566,53.3697,0.0131,48,C3,112,112,0
537,53.4265,53.4396,0.0131,47,B2,98,98,0
538,53.4965,53.5096,0.0131,47,B2,119,119,0
539,53.5664,53.5795,0.0131,45,A2,112,112,0
540,53.5664,53.5795,0.0131,51,D#3,68,68,0
541,53.6363,53.6494,0.0131,45,A2,98,98,0
542,53.7062,53.7194,0.0131,36,C2,127,127,0
543,53.7062,53.7194,0.0131,49,C#3,127,127,0
544,53.9860,53.9991,0.0131,55,G3,38,38,0
545,54.1258,54.1389,0.0131,40,E2,103,103,0
546,54.1258,54.1389,0.0131,51,D#3,81,81,0
547,54.1258,54.1389,0.0131,55,G3,62,62,0
548,54.4055,54.4187,0.0131,51,D#3,53,53,0
549,54.4055,54.4187,0.0131,55,G3,38,38,0
550,54.5454,54.5585,0.0131,51,D#3,63,63,0
551,54.5454,54.5585,0.0131,55,G3,62,62,0
552,54.8251,54.8382,0.0131,55,G3,38,38,0
553,54.9650,54.9781,0.0131,40,E2,103,103,0
554,54.9650,54.9781,0.0131,51,D#3,85,85,0
555,54.9650,54.9781,0.0131,55,G3,62,62,0
556,55.2447,55.2578,0.0131,51,D#3,59,59,0
557,55.2447,55.2578,0.0131,55,G3,38,38,0
558,55.3846,55.3977,0.0131,51,D#3,56,56,0
559,55.3846,55.3977,0.0131,55,G3,62,62,0
560,55.6643,55.6774,0.0131,55,G3,38,38,0
561,55.8041,55.8173,0.0131,40,E2,103,103,0
562,55.8041,55.8173,0.0131,51,D#3,77,77,0
563,55.8041,55.8173,0.0131,55,G3,62,62,0
564,56.0839,56.0970,0.0131,51,D#3,72,72,0
565,56.0839,56.0970,0.0131,55,G3,38,38,0
566,56.2237,56.2368,0.0131,51,D#3,47,47,0
567,56.2237,56.2368,0.0131,55,G3,62,62,0
568,56.5034,56.5166,0.0131,55,G3,38,38,0
569,56.6433,56.6564,0.0131,40,E2,102,102,0
570,56.6433,56.6564,0.0131,51,D#3,81,81,0
571,56.6433,56.6564,0.0131,55,G3,62,62,0
572,56.9230,56.9361,0.0131,36,C2,127,127,0
573,56.9230,56.9361,0.0131,57,A3,127,127,0
574,57.3426,57.3557,0.0131,55,G3,38,38,0
575,57.4825,57.4956,0.0131,40,E2,102,102,0
576,57.4825,57.4956,0.0131,51,D#3,77,77,0
577,57.4825,57.4956,0.0131,55,G3,62,62,0
578,57.7622,57.7753,0.0131,51,D#3,68,68,0
579,57.7622,57.7753,0.0131,55,G3,38,38,0
580,57.9020,57.9152,0.0131,51,D#3,53,53,0
581,57.9020,57.9152,0.0131,55,G3,62,62,0
582,58.1818,58.1949,0.0131,55,G3,38,38,0
583,58.2517,58.2648,0.0131,40,E2,74,74,0
584,58.2867,58.2998,0.0131,40,E2,62,62,0
585,58.3216,58.3347,0.0131,40,E2,127,127,0
586,58.3216,58.3347,0.0131,51,D#3,68,68,0
587,58.3216,58.3347,0.0131,55,G3,62,62,0
588,58.6013,58.6145,0.0131,36,C2,127,127,0
589,58.6013,58.6145,0.0131,49,C#3,127,127,0
590,59.0209,59.0340,0.0131,36,C2,87,87,0
591,59.0209,59.0340,0.0131,55,G3,38,38,0
592,59.1608,59.1739,0.0131,40,E2,106,106,0
593,59.1608,59.1739,0.0131,51,D#3,77,77,0
594,59.1608,59.1739,0.0131,55,G3,62,62,0
595,59.4405,59.4536,0.0131,51,D#3,68,68,0
596,59.4405,59.4536,0.0131,55,G3,38,38,0
597,59.5804,59.5935,0.0131,34,A#1,107,107,0
598,59.5804,59.5935,0.0131,51,D#3,60,60,0
599,59.5804,59.5935,0.0131,55,G3,62,62,0
600,59.7202,59.7333,0.0131,48,C3,104,104,0
601,59.7902,59.8033,0.0131,47,B2,88,88,0
602,59.8601,59.8732,0.0131,47,B2,77,77,0
603,59.9300,59.9431,0.0131,45,A2,69,69,0
604,59.9999,60.0131,0.0131,45,A2,101,101,0
605,60.0699,60.0847,0.0149,43,G2,88,88,0
606,60.1398,60.1529,0.0131,43,G2,72,72,0
607,60.2097,60.2246,0.0149,43,G2,111,111,0
608,60.2814,60.2945,0.0131,41,F2,92,92,0
609,60.3496,60.3645,0.0149,41,F2,69,69,0
610,60.4064,60.4195,0.0131,36,C2,110,110,0
611,60.4195,60.4326,0.0131,49,C#3,127,127,0
612,60.6992,60.7124,0.0131,55,G3,38,38,0
613,60.8391,60.8522,0.0131,40,E2,103,103,0
614,60.8391,60.8522,0.0131,51,D#3,81,81,0
615,60.8391,60.8522,0.0131,55,G3,62,62,0
616,61.1188,61.1319,0.0131,36,C2,56,56,0
617,61.1188,61.1319,0.0131,51,D#3,53,53,0
618,61.1188,61.1319,0.0131,55,G3,38,38,0
619,61.2543,61.2674,0.0131,36,C2,98,98,0
620,61.2587,61.2718,0.0131,51,D#3,63,63,0
621,61.2587,61.2718,0.0131,55,G3,62,62,0
622,61.5384,61.5515,0.0131,55,G3,38,38,0
623,61.6783,61.6914,0.0131,40,E2,103,103,0
624,61.6783,61.6914,0.0131,51,D#3,85,85,0
625,61.6783,61.6914,0.0131,55,G3,62,62,0
626,61.9580,61.9711,0.0131,36,C2,56,56,0
627,61.9580,61.9711,0.0131,51,D#3,59,59,0
628,61.9580,61.9711,0.0131,55,G3,38,38,0
629,62.0978,62.1110,0.0131,36,C2,98,98,0
630,62.0978,62.1110,0.0131,51,D#3,56,56,0
631,62.0978,62.1110,0.0131,55,G3,62,62,0
632,62.3776,62.3907,0.0131,55,G3,49,49,0
633,62.5174,62.5305,0.0131,40,E2,103,103,0
634,62.5174,62.5305,0.0131,51,D#3,77,77,0
635,62.5174,62.5305,0.0131,55,G3,62,62,0
636,62.7971,62.8103,0.0131,36,C2,87,87,0
637,62.7971,62.8103,0.0131,51,D#3,72,72,0
638,62.7971,62.8103,0.0131,55,G3,38,38,0
639,62.9370,62.9501,0.0131,36,C2,98,98,0
640,62.9370,62.9501,0.0131,51,D#3,47,47,0
641,62.9370,62.9501,0.0131,55,G3,62,62,0
642,63.2167,63.2298,0.0131,55,G3,38,38,0
643,63.3566,63.3697,0.0131,40,E2,102,102,0
644,63.3566,63.3697,0.0131,51,D#3,81,81,0
645,63.3566,63.3697,0.0131,55,G3,62,62,0
646,63.6363,63.6494,0.0131,36,C2,98,98,0
647,63.6363,63.6494,0.0131,57,A3,127,127,0
648,63.7762,63.7893,0.0131,51,D#3,53,53,0
649,63.7762,63.7893,0.0131,55,G3,62,62,0
650,64.0559,64.0690,0.0131,55,G3,38,38,0
651,64.1957,64.2089,0.0131,40,E2,102,102,0
652,64.1957,64.2089,0.0131,51,D#3,77,77,0
653,64.1957,64.2089,0.0131,55,G3,62,62,0
654,64.4755,64.4886,0.0131,51,D#3,68,68,0
655,64.4755,64.4886,0.0131,55,G3,38,38,0
656,64.6153,64.6284,0.0131,51,D#3,53,53,0
657,64.6153,64.6284,0.0131,55,G3,62,62,0
658,64.8950,64.9082,0.0131,55,G3,38,38,0
659,65.0349,65.0480,0.0131,40,E2,102,102,0
660,65.0349,65.0480,0.0131,51,D#3,68,68,0
661,65.0349,65.0480,0.0131,55,G3,62,62,0
662,65.3146,65.3277,0.0131,51,D#3,68,68,0
663,65.3146,65.3277,0.0131,55,G3,38,38,0
664,65.4545,65.4676,0.0131,51,D#3,53,53,0
665,65.4545,65.4676,0.0131,55,G3,62,62,0
666,65.6643,65.6774,0.0131,40,E2,103,103,0
667,65.8741,65.8872,0.0131,40,E2,112,112,0
668,65.8741,65.8872,0.0131,51,D#3,77,77,0
669,65.8741,65.8872,0.0131,55,G3,62,62,0
670,65.9790,65.9921,0.0131,40,E2,84,84,0
671,66.1538,66.1669,0.0131,51,D#3,68,68,0
672,66.1538,66.1669,0.0131,55,G3,38,38,0
673,66.1887,66.2019,0.0131,40,E2,72,72,0
674,66.2936,66.3068,0.0131,40,E2,107,107,0
675,66.2936,66.3068,0.0131,51,D#3,53,53,0
676,66.2936,66.3068,0.0131,55,G3,62,62,0
677,66.5034,66.5165,0.0131,40,E2,127,127,0
678,66.7132,66.7263,0.0131,40,E2,119,119,0
679,66.7132,66.7263,0.0131,51,D#3,68,68,0
680,66.7132,66.7263,0.0131,55,G3,62,62,0
681,66.7832,66.7963,0.0131,48,C3,112,112,0
682,66.8531,66.8662,0.0131,47,B2,98,98,0
683,66.9230,66.9361,0.0131,47,B2,119,119,0
684,66.9929,67.0061,0.0131,45,A2,112,112,0
685,66.9929,67.0061,0.0131,51,D#3,68,68,0
686,67.0629,67.0760,0.0131,45,A2,98,98,0
687,67.1328,67.1459,0.0131,36,C2,127,127,0
688,67.1328,67.1459,0.0131,49,C#3,127,127,0
689,67.4125,67.4256,0.0131,55,G3,38,38,0
690,67.5524,67.5655,0.0131,40,E2,103,103,0
691,67.5524,67.5655,0.0131,51,D#3,81,81,0
692,67.5524,67.5655,0.0131,55,G3,62,62,0
693,67.8321,67.8452,0.0131,51,D#3,53,53,0
694,67.8321,67.8452,0.0131,55,G3,38,38,0
695,67.9720,67.9851,0.0131,51,D#3,63,63,0
696,67.9720,67.9851,0.0131,55,G3,62,62,0
697,68.2517,68.2648,0.0131,55,G3,38,38,0
698,68.3915,68.4047,0.0131,40,E2,103,103,0
699,68.3915,68.4047,0.0131,51,D#3,85,85,0
700,68.3915,68.4047,0.0131,55,G3,62,62,0
701,68.6713,68.6844,0.0131,51,D#3,59,59,0
702,68.6713,68.6844,0.0131,55,G3,38,38,0
703,68.8111,68.8242,0.0131,51,D#3,56,56,0
704,68.8111,68.8242,0.0131,55,G3,62,62,0
705,69.0908,69.1040,0.0131,55,G3,38,38,0
706,69.2307,69.2438,0.0131,40,E2,103,103,0
707,69.2307,69.2438,0.0131,51,D#3,77,77,0
708,69.2307,69.2438,0.0131,55,G3,62,62,0
709,69.5104,69.5235,0.0131,51,D#3,72,72,0
710,69.5104,69.5235,0.0131,55,G3,38,38,0
711,69.6503,69.6634,0.0131,51,D#3,47,47,0
712,69.6503,69.6634,0.0131,55,G3,62,62,0
713,69.9300,69.9431,0.0131,55,G3,38,38,0
714,70.0174,70.0305,0.0131,38,D2,70,70,0
715,70.0454,70.0585,0.0131,38,D2,106,106,0
716,70.0699,70.0830,0.0131,40,E2,116,116,0
717,70.0699,70.0830,0.0131,51,D#3,81,81,0
718,70.0699,70.0830,0.0131,55,G3,62,62,0
719,70.3496,70.3627,0.0131,36,C2,127,127,0
720,70.3496,70.3627,0.0131,57,A3,127,127,0
721,70.7692,70.7823,0.0131,55,G3,38,38,0
722,70.9090,70.9221,0.0131,40,E2,103,103,0
723,70.9090,70.9221,0.0131,51,D#3,77,77,0
724,70.9090,70.9221,0.0131,55,G3,62,62,0
725,71.1887,71.2019,0.0131,51,D#3,72,72,0
726,71.1887,71.2019,0.0131,55,G3,38,38,0
727,71.3286,71.3417,0.0131,51,D#3,94,94,0
